zpid,rawHomeStatusCd,marketingStatusSimplifiedCd,imgSrc,hasImage,detailUrl,statusType,statusText,price,priceLabel,address,beds,baths,area,isUserClaimingOwner,isUserConfirmedClaim,pgapt,sgapt,shouldShowZestimateAsPrice,has3DModel,hasVideo,isHomeRec,hasAdditionalAttributions,isFeaturedListing,isShowcaseListing,listingType,isFavorite,visited,timeOnZillow,latLong.latitude,latLong.longitude,variableData.type,variableData.text,hdpData.homeInfo.zpid,hdpData.homeInfo.streetAddress,hdpData.homeInfo.zipcode,hdpData.homeInfo.city,hdpData.homeInfo.state,hdpData.homeInfo.latitude,hdpData.homeInfo.longitude,hdpData.homeInfo.price,hdpData.homeInfo.dateSold,hdpData.homeInfo.bathrooms,hdpData.homeInfo.bedrooms,hdpData.homeInfo.livingArea,hdpData.homeInfo.homeType,hdpData.homeInfo.homeStatus,hdpData.homeInfo.daysOnZillow,hdpData.homeInfo.isFeatured,hdpData.homeInfo.shouldHighlight,hdpData.homeInfo.zestimate,hdpData.homeInfo.rentZestimate,hdpData.homeInfo.listing_sub_type.is_FSBA,hdpData.homeInfo.isUnmappable,hdpData.homeInfo.isPreforeclosureAuction,hdpData.homeInfo.priceForHDP,hdpData.homeInfo.timeOnZillow,hdpData.homeInfo.isNonOwnerOccupied,hdpData.homeInfo.isPremierBuilder,hdpData.homeInfo.isZillowOwned,hdpData.homeInfo.currency,hdpData.homeInfo.country,hdpData.homeInfo.taxAssessedValue,hdpData.homeInfo.lotAreaValue,hdpData.homeInfo.lotAreaUnit,hdpData.homeInfo.isShowcaseListing,brokerName,hdpData.homeInfo.homeStatusForHDP,streetViewURL,streetViewMetadataURL,hdpData.homeInfo.datePriceChanged,hdpData.homeInfo.priceReduction,hdpData.homeInfo.priceChange,availabilityDate,hdpData.homeInfo.isRentalWithBasePrice,hdpData.homeInfo.listing_sub_type.is_accepting_backup_offers,hdpData.homeInfo.contingentListingType,lotAreaString,hdpData.homeInfo.listing_sub_type.is_newHome,hdpData.homeInfo.providerListingID,hdpData.homeInfo.newConstructionType,minBeds,minBaths,minArea,lotId,buildingId,isBuilding,canSaveBuilding,unitCount,hdpData.homeInfo.videoCount,info6String,hdpData.homeInfo.listing_sub_type.is_openHouse,hdpData.homeInfo.openHouse,hdpData.homeInfo.open_house_info.open_house_showing,plid,communityName,builderName,isCdpResult,isComingSoonCommunity,hdpData.homeInfo.unit,hdpData.homeInfo.listing_sub_type.is_bankOwned,badgeInfo.type,badgeInfo.text,hdpData.homeInfo.listing_sub_type.is_forAuction,isR4R,hdpData.homeInfo.rentalMarketingSubType
16539713,RecentlySold,Non Owner Occupied,https://photos.zillowstatic.com/fp/43352d9b8a0907828841a2d113a3ed96-p_e.jpg,True,/homedetails/1709-Merkley-Ave-West-Sacramento-CA-95691/16539713_zpid/,SOLD,Sold,"$420,000",$420K,"1709 Merkley Ave, West Sacramento, CA 95691",4.0,2.0,2006.0,False,False,RecentlySold,Unknown Listed By,False,False,False,False,False,False,False,,False,False,35865264000.0,38.5789,-121.531166,RECENTLY_SOLD,Sold 01/31/2023,16539713.0,1709 Merkley Ave,95691,West Sacramento,CA,38.5789,-121.531166,420000.0,1675152000000.0,2.0,4.0,2006.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,446800.0,2715.0,,False,False,420000.0,35865264000.0,True,False,False,USD,USA,64373.0,5502.0,sqft,False,,RECENTLY_SOLD,,,1668153600000.0,,-10000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59250006,RecentlySold,Non Owner Occupied,https://photos.zillowstatic.com/fp/0eda5b8f7c25ec67fa4ce2c8a2005339-p_e.jpg,True,/homedetails/3464-Molokai-Rd-West-Sacramento-CA-95691/59250006_zpid/,SOLD,Sold,"$480,000",$480K,"3464 Molokai Rd, West Sacramento, CA 95691",3.0,2.0,1148.0,False,False,RecentlySold,Unknown Listed By,False,False,False,False,False,False,False,,False,False,35951664000.0,38.538857,-121.57178,RECENTLY_SOLD,Sold 01/30/2023,59250006.0,3464 Molokai Rd,95691,West Sacramento,CA,38.538857,-121.57178,480000.0,1675065600000.0,2.0,3.0,1148.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,510300.0,2585.0,,False,False,480000.0,35951664000.0,True,False,False,USD,USA,245409.0,5227.2,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82972996,RecentlySold,Non Owner Occupied,https://photos.zillowstatic.com/fp/027345fc969180ac0a7d87b46c0798c3-p_e.jpg,True,/homedetails/4020-Squaw-Ct-West-Sacramento-CA-95691/82972996_zpid/,SOLD,Sold,"$733,000",$733K,"4020 Squaw Ct, West Sacramento, CA 95691",4.0,3.0,2597.0,False,False,RecentlySold,Unknown Listed By,False,False,False,False,False,False,False,,False,False,35951664000.0,38.524242,-121.57448,RECENTLY_SOLD,Sold 01/30/2023,82972996.0,4020 Squaw Ct,95691,West Sacramento,CA,38.524242,-121.57448,733000.0,1675065600000.0,3.0,4.0,2597.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,779800.0,3200.0,,False,False,733000.0,35951664000.0,True,False,False,USD,USA,677300.0,8712.0,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16534392,RecentlySold,Non Owner Occupied,https://photos.zillowstatic.com/fp/b710d85310c104c897c6e8b51218c44c-p_e.jpg,True,/homedetails/1153-Fallbrook-St-West-Sacramento-CA-95691/16534392_zpid/,SOLD,Sold,"$515,000",$515K,"1153 Fallbrook St, West Sacramento, CA 95691",3.0,2.0,1854.0,False,False,RecentlySold,Unknown Listed By,False,False,False,False,False,False,False,,False,False,36210864000.0,38.571865,-121.53288,RECENTLY_SOLD,Sold 01/27/2023,16534392.0,1153 Fallbrook St,95691,West Sacramento,CA,38.571865,-121.53288,515000.0,1674806400000.0,2.0,3.0,1854.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,547800.0,2600.0,,False,False,515000.0,36210864000.0,True,False,False,USD,USA,365125.0,7985.0,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16534482,RecentlySold,Non Owner Occupied,https://photos.zillowstatic.com/fp/db1da2b24ee1219f0d42f4e7497215be-p_e.jpg,True,/homedetails/1605-Deerwood-St-West-Sacramento-CA-95691/16534482_zpid/,SOLD,Sold,"$425,000",$425K,"1605 Deerwood St, West Sacramento, CA 95691",3.0,1.0,1206.0,False,False,RecentlySold,Unknown Listed By,False,False,False,False,False,False,False,,False,False,36297264000.0,38.569668,-121.53636,RECENTLY_SOLD,Sold 01/26/2023,16534482.0,1605 Deerwood St,95691,West Sacramento,CA,38.569668,-121.53636,425000.0,1674720000000.0,1.0,3.0,1206.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,452100.0,2380.0,,False,False,425000.0,36297264000.0,True,False,False,USD,USA,353490.0,5998.212,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89574070,RecentlySold,Non Owner Occupied,https://photos.zillowstatic.com/fp/a2740e31ddbf41187c82260d35244b84-p_e.jpg,True,/homedetails/2839-Crested-St-West-Sacramento-CA-95691/89574070_zpid/,SOLD,Sold,"$465,000",$465K,"2839 Crested St, West Sacramento, CA 95691",3.0,3.0,1678.0,False,False,RecentlySold,Unknown Listed By,False,False,False,False,False,False,False,,False,False,36297264000.0,38.54575,-121.53541,RECENTLY_SOLD,Sold 01/26/2023,89574070.0,2839 Crested St,95691,West Sacramento,CA,38.54575,-121.53541,465000.0,1674720000000.0,3.0,3.0,1678.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,494600.0,2755.0,,False,False,465000.0,36297264000.0,True,False,False,USD,USA,236713.0,3049.2,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16533344,RecentlySold,Non Owner Occupied,https://photos.zillowstatic.com/fp/b48c56861dbc77822a042dceac4f6179-p_e.jpg,True,/homedetails/313-13th-St-West-Sacramento-CA-95691/16533344_zpid/,SOLD,Sold,"$200,000",$200K,"313 13th St, West Sacramento, CA 95691",2.0,1.0,1100.0,False,False,RecentlySold,Unknown Listed By,False,False,False,False,False,False,False,,False,False,36470064000.0,38.57137,-121.52798,RECENTLY_SOLD,Sold 01/24/2023,16533344.0,313 13th St,95691,West Sacramento,CA,38.57137,-121.52798,200000.0,1674547200000.0,1.0,2.0,1100.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,212700.0,2199.0,,False,False,200000.0,36470064000.0,True,False,False,USD,USA,365000.0,5248.0,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59250193,RecentlySold,Non Owner Occupied,https://photos.zillowstatic.com/fp/ab262e2a6c094b9555f2dbea11fae0e3-p_e.jpg,True,/homedetails/3003-Rubicon-Way-West-Sacramento-CA-95691/59250193_zpid/,SOLD,Sold,"$700,000",$700K,"3003 Rubicon Way, West Sacramento, CA 95691",4.0,3.0,3020.0,False,False,RecentlySold,Unknown Listed By,False,False,False,False,False,False,False,,False,False,36556464000.0,38.5431,-121.52971,RECENTLY_SOLD,Sold 01/23/2023,59250193.0,3003 Rubicon Way,95691,West Sacramento,CA,38.5431,-121.52971,700000.0,1674460800000.0,3.0,4.0,3020.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,744400.0,3200.0,,False,False,700000.0,36556464000.0,True,False,False,USD,USA,454852.0,10019.0,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331204947,RecentlySold,Non Owner Occupied,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=38.53771209716797,-121.54320526123047&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=n9iBcAKdM84msjLlkSfLwlFClA8=",,/homedetails/3071-Beltrami-Ct-West-Sacramento-CA-95691/331204947_zpid/,SOLD,Sold,"$350,000",$350K,"3071 Beltrami Ct, West Sacramento, CA 95691",,,,False,False,RecentlySold,Unknown Listed By,False,False,False,False,False,False,False,,False,False,36902064000.0,38.537712,-121.543205,RECENTLY_SOLD,Sold 01/19/2023,331204947.0,3071 Beltrami Ct,95691,West Sacramento,CA,38.537712,-121.543205,350000.0,1674115200000.0,,,,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,,2495.0,,False,False,350000.0,36902064000.0,True,False,False,USD,USA,306000.0,1.1099862258953168,acres,False,,RECENTLY_SOLD,"https://maps.googleapis.com/maps/api/streetview?size=575x242&location=38.53771209716797,-121.54320526123047&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=-6joGhaN5fs_vENDv8ulPhytswo=","https://maps.googleapis.com/maps/api/streetview/metadata?location=38.53771209716797,-121.54320526123047&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=BHejJVGZzJDChVTQGzAW7WskHas=",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16530073,RecentlySold,Non Owner Occupied,https://photos.zillowstatic.com/fp/c8f1810a742ba06817a35630b1f36c00-p_e.jpg,True,/homedetails/204-Touchstone-Pl-West-Sacramento-CA-95691/16530073_zpid/,SOLD,Sold,"$225,000",$225K,"204 Touchstone Pl, West Sacramento, CA 95691",2.0,1.0,983.0,False,False,RecentlySold,Unknown Listed By,False,False,False,False,False,False,False,,False,False,36988464000.0,38.551346,-121.53949,RECENTLY_SOLD,Sold 01/18/2023,16530073.0,204 Touchstone Pl,95691,West Sacramento,CA,38.551346,-121.53949,225000.0,1674028800000.0,1.0,2.0,983.0,CONDO,RECENTLY_SOLD,-1.0,False,False,239300.0,2199.0,,False,False,225000.0,36988464000.0,True,False,False,USD,USA,367200.0,1424.412,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68520366,RecentlySold,Non Owner Occupied,https://photos.zillowstatic.com/fp/948487b58f63e9369a3ef406059a09b1-p_e.jpg,True,/homedetails/2435-Fontana-St-UNIT-4-West-Sacramento-CA-95691/68520366_zpid/,SOLD,Sold,"$402,000",$402K,"2435 Fontana St UNIT 4, West Sacramento, CA 95691",2.0,2.0,1728.0,False,False,RecentlySold,Unknown Listed By,False,False,False,False,False,False,False,,False,False,36988464000.0,38.553673,-121.517105,RECENTLY_SOLD,Sold 01/18/2023,68520366.0,2435 Fontana St UNIT 4,95691,West Sacramento,CA,38.553673,-121.517105,402000.0,1674028800000.0,2.0,2.0,1728.0,CONDO,RECENTLY_SOLD,-1.0,False,False,427500.0,2700.0,,False,False,402000.0,36988464000.0,True,False,False,USD,USA,339020.0,0.0,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unit 4,,,,,,
94705617,RecentlySold,Non Owner Occupied,https://photos.zillowstatic.com/fp/96160106a8fc3799e255131af286d757-p_e.jpg,True,/homedetails/1958-Muscovy-Rd-West-Sacramento-CA-95691/94705617_zpid/,SOLD,Sold,"$500,000",$500K,"1958 Muscovy Rd, West Sacramento, CA 95691",3.0,3.0,1668.0,False,False,RecentlySold,Unknown Listed By,False,False,False,False,False,False,False,,False,False,37074864000.0,38.545494,-121.53332,RECENTLY_SOLD,Sold 01/17/2023,94705617.0,1958 Muscovy Rd,95691,West Sacramento,CA,38.545494,-121.53332,500000.0,1673942400000.0,3.0,3.0,1668.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,531700.0,2770.0,,False,False,500000.0,37074864000.0,True,False,False,USD,USA,368118.0,5663.0,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16513467,RecentlySold,Non Owner Occupied,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=38.582672119140625,-121.53285217285156&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=xjNhVzNJDSu6aNgJjdugQ8t06Bc=",,/homedetails/1809-Laurel-Ln-West-Sacramento-CA-95691/16513467_zpid/,SOLD,Sold,"$350,000",$350K,"1809 Laurel Ln, West Sacramento, CA 95691",2.0,1.0,805.0,False,False,RecentlySold,Unknown Listed By,False,False,False,False,False,False,False,,False,False,37420464000.0,38.582672,-121.53285,RECENTLY_SOLD,Sold 01/13/2023,16513467.0,1809 Laurel Ln,95691,West Sacramento,CA,38.582672,-121.53285,350000.0,1673596800000.0,1.0,2.0,805.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,372100.0,2199.0,,False,False,350000.0,37420464000.0,True,False,False,USD,USA,185565.0,5662.0,sqft,False,,RECENTLY_SOLD,"https://maps.googleapis.com/maps/api/streetview?size=575x242&location=38.582672119140625,-121.53285217285156&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=uS78jLiXbc9ptZClsV-bc0sXIr4=","https://maps.googleapis.com/maps/api/streetview/metadata?location=38.582672119140625,-121.53285217285156&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=3p3ozaUU34maOMZrYdoiSHEPH8g=",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16529771,RecentlySold,Non Owner Occupied,https://photos.zillowstatic.com/fp/90b7f3bfeca9396819594fe8f072e5af-p_e.jpg,True,/homedetails/2820-Allan-Ave-West-Sacramento-CA-95691/16529771_zpid/,SOLD,Sold,"$700,000",$700K,"2820 Allan Ave, West Sacramento, CA 95691",4.0,2.0,2591.0,False,False,RecentlySold,Unknown Listed By,False,False,False,False,False,False,False,,False,False,37506864000.0,38.546318,-121.54666,RECENTLY_SOLD,Sold 01/12/2023,16529771.0,2820 Allan Ave,95691,West Sacramento,CA,38.546318,-121.54666,700000.0,1673510400000.0,2.0,4.0,2591.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,744200.0,3165.0,,False,False,700000.0,37506864000.0,True,False,False,USD,USA,295716.0,1.27,acres,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50946031,RecentlySold,Non Owner Occupied,https://photos.zillowstatic.com/fp/2638beccc6e915309c56d63ef7c66fa0-p_e.jpg,True,/homedetails/3484-Kauai-Rd-West-Sacramento-CA-95691/50946031_zpid/,SOLD,Sold,"$425,000",$425K,"3484 Kauai Rd, West Sacramento, CA 95691",4.0,2.0,1501.0,False,False,RecentlySold,Unknown Listed By,False,False,False,False,False,False,False,,False,False,37506864000.0,38.540817,-121.57163,RECENTLY_SOLD,Sold 01/12/2023,50946031.0,3484 Kauai Rd,95691,West Sacramento,CA,38.540817,-121.57163,425000.0,1673510400000.0,2.0,4.0,1501.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,451900.0,2585.0,,False,False,425000.0,37506864000.0,True,False,False,USD,USA,385360.0,4792.0,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16530919,RecentlySold,Non Owner Occupied,https://photos.zillowstatic.com/fp/57f92da8a7f78b8bac231ca071c6e460-p_e.jpg,True,/homedetails/2693-Tyler-Way-West-Sacramento-CA-95691/16530919_zpid/,SOLD,Sold,"$420,000",$420K,"2693 Tyler Way, West Sacramento, CA 95691",3.0,3.0,1356.0,False,False,RecentlySold,Unknown Listed By,False,False,True,False,False,False,False,,False,False,37679664000.0,38.549427,-121.551186,RECENTLY_SOLD,Sold 01/10/2023,16530919.0,2693 Tyler Way,95691,West Sacramento,CA,38.549427,-121.551186,420000.0,1673337600000.0,3.0,3.0,1356.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,446500.0,2498.0,,False,False,420000.0,37679664000.0,True,False,False,USD,USA,328090.0,4530.24,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
72557561,RecentlySold,RecentChange,https://photos.zillowstatic.com/fp/77f81c80dcef9227b41acaf5dcd64a29-p_e.jpg,True,/homedetails/3064-Mojave-Dr-West-Sacramento-CA-95691/72557561_zpid/,SOLD,Sold,"$749,000",$749K,"3064 Mojave Dr, West Sacramento, CA 95691",5.0,3.0,3215.0,False,False,RecentlySold,Unknown Listed By,False,True,False,False,True,False,False,,False,False,37679664000.0,38.542088,-121.53394,RECENTLY_SOLD,Sold 01/10/2023,72557561.0,3064 Mojave Dr,95691,West Sacramento,CA,38.542088,-121.53394,749000.0,1673337600000.0,3.0,5.0,3215.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,796300.0,3194.0,,False,False,749000.0,37679664000.0,True,False,False,USD,USA,534286.0,7841.0,sqft,False,Freeland Realty,RECENTLY_SOLD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2061409637,RecentlySold,Non Owner Occupied,https://photos.zillowstatic.com/fp/918a8fcf49b33d60710725cc02652845-p_e.jpg,True,/homedetails/3333-Hornby-Island-St-West-Sacramento-CA-95691/2061409637_zpid/,SOLD,Sold,"$670,000",$670K,"3333 Hornby Island St, West Sacramento, CA 95691",4.0,3.0,2823.0,False,False,RecentlySold,Unknown Listed By,False,False,False,False,False,False,False,,False,False,37679664000.0,38.536243,-121.5792,RECENTLY_SOLD,Sold 01/10/2023,2061409637.0,3333 Hornby Island St,95691,West Sacramento,CA,38.536243,-121.5792,670000.0,1673337600000.0,3.0,4.0,2823.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,709300.0,3099.0,,False,False,670000.0,37679664000.0,True,False,False,USD,USA,,7405.2,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61195333,RecentlySold,Non Owner Occupied,https://photos.zillowstatic.com/fp/04aa578b36c58612143c7e754f03ff4c-p_e.jpg,True,/homedetails/3314-Victoria-Island-Ct-West-Sacramento-CA-95691/61195333_zpid/,SOLD,Sold,"$693,000",$693K,"3314 Victoria Island Ct, West Sacramento, CA 95691",4.0,3.0,2823.0,False,False,RecentlySold,Unknown Listed By,False,False,False,False,False,False,False,,False,False,37766064000.0,38.536446,-121.58043,RECENTLY_SOLD,Sold 01/09/2023,61195333.0,3314 Victoria Island Ct,95691,West Sacramento,CA,38.536446,-121.58043,693000.0,1673251200000.0,3.0,4.0,2823.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,736700.0,3099.0,,False,False,693000.0,37766064000.0,True,False,False,USD,USA,578146.0,7405.2,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50946041,RecentlySold,Non Owner Occupied,https://photos.zillowstatic.com/fp/ba681df5fb7fd7e2ea2500cf10b007f8-p_e.jpg,True,/homedetails/3473-Kauai-Rd-West-Sacramento-CA-95691/50946041_zpid/,SOLD,Sold,"$550,000",$550K,"3473 Kauai Rd, West Sacramento, CA 95691",3.0,2.0,1362.0,False,False,RecentlySold,Unknown Listed By,False,False,False,False,False,False,False,,False,False,38025264000.0,38.541008,-121.57093,RECENTLY_SOLD,Sold 01/06/2023,50946041.0,3473 Kauai Rd,95691,West Sacramento,CA,38.541008,-121.57093,550000.0,1672992000000.0,2.0,3.0,1362.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,584600.0,2500.0,,False,False,550000.0,38025264000.0,True,False,False,USD,USA,377987.0,6098.4,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16513137,RecentlySold,Non Owner Occupied,https://photos.zillowstatic.com/fp/4b5cffaa681116f0f6f88cd9413d3d69-p_e.jpg,True,/homedetails/1825-Manzanita-Way-West-Sacramento-CA-95691/16513137_zpid/,SOLD,Sold,"$390,000",$390K,"1825 Manzanita Way, West Sacramento, CA 95691",3.0,1.0,1011.0,False,False,RecentlySold,Unknown Listed By,False,False,False,False,False,False,False,,False,False,38111664000.0,38.586327,-121.53308,RECENTLY_SOLD,Sold 01/05/2023,16513137.0,1825 Manzanita Way,95691,West Sacramento,CA,38.586327,-121.53308,390000.0,1672905600000.0,1.0,3.0,1011.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,414500.0,2394.0,,False,False,390000.0,38111664000.0,True,False,False,USD,USA,321658.0,6534.0,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16530528,RecentlySold,Non Owner Occupied,https://photos.zillowstatic.com/fp/7bebeb56dcde102a3225f3bcd6d0d228-p_e.jpg,True,/homedetails/2620-Independence-Ave-West-Sacramento-CA-95691/16530528_zpid/,SOLD,Sold,"$396,000",$396K,"2620 Independence Ave, West Sacramento, CA 95691",2.0,3.0,1487.0,False,False,RecentlySold,Unknown Listed By,False,False,False,False,False,False,False,,False,False,38284464000.0,38.549618,-121.54755,RECENTLY_SOLD,Sold 01/03/2023,16530528.0,2620 Independence Ave,95691,West Sacramento,CA,38.549618,-121.54755,396000.0,1672732800000.0,3.0,2.0,1487.0,MULTI_FAMILY,RECENTLY_SOLD,-1.0,False,False,420900.0,2299.0,,False,False,396000.0,38284464000.0,True,False,False,USD,USA,210279.0,4487.0,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16533516,RecentlySold,Non Owner Occupied,https://photos.zillowstatic.com/fp/05410f2d46d6a0d9bae9255bd3aa1005-p_e.jpg,True,/homedetails/1506-Maryland-Ave-West-Sacramento-CA-95691/16533516_zpid/,SOLD,Sold,"$465,000",$465K,"1506 Maryland Ave, West Sacramento, CA 95691",3.0,2.0,1690.0,False,False,RecentlySold,Unknown Listed By,False,False,False,False,False,False,False,,False,False,39234864000.0,38.570457,-121.52981,RECENTLY_SOLD,Sold 12/23/2022,16533516.0,1506 Maryland Ave,95691,West Sacramento,CA,38.570457,-121.52981,465000.0,1671782400000.0,2.0,3.0,1690.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,577600.0,2495.0,,False,False,465000.0,39234864000.0,True,False,False,USD,USA,465000.0,6930.396,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68548210,RecentlySold,Non Owner Occupied,https://photos.zillowstatic.com/fp/467cd2cbae55e3577004e86b8c8cfca7-p_e.jpg,True,/homedetails/2555-Roaring-Creek-St-West-Sacramento-CA-95691/68548210_zpid/,SOLD,Sold,"$641,000",$641K,"2555 Roaring Creek St, West Sacramento, CA 95691",4.0,3.0,2569.0,False,False,RecentlySold,Unknown Listed By,False,False,False,False,False,False,False,,False,False,39234864000.0,38.551888,-121.51573,RECENTLY_SOLD,Sold 12/23/2022,68548210.0,2555 Roaring Creek St,95691,West Sacramento,CA,38.551888,-121.51573,641000.0,1671782400000.0,3.0,4.0,2569.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,680600.0,3194.0,,False,False,641000.0,39234864000.0,True,False,False,USD,USA,641000.0,4792.0,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2060672969,RecentlySold,Non Owner Occupied,https://photos.zillowstatic.com/fp/68fa19ba8d80ce64f7cd0cf2b6c1a976-p_e.jpg,True,/homedetails/972-Eames-Walk-West-Sacramento-CA-95691/2060672969_zpid/,SOLD,Sold,"$750,000",$750K,"972 Eames Walk, West Sacramento, CA 95691",2.0,3.0,1905.0,False,False,RecentlySold,Unknown Listed By,False,False,False,False,False,False,False,,False,False,39234864000.0,38.575768,-121.5154,RECENTLY_SOLD,Sold 12/23/2022,2060672969.0,972 Eames Walk,95691,West Sacramento,CA,38.575768,-121.5154,750000.0,1671782400000.0,3.0,2.0,1905.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,793600.0,2725.0,,False,False,750000.0,39234864000.0,True,False,False,USD,USA,,1555.092,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68574210,RecentlySold,Non Owner Occupied,https://photos.zillowstatic.com/fp/281e278fbc0280a42b4de8cd7af8beda-p_e.jpg,True,/homedetails/2600-Neptune-Ct-West-Sacramento-CA-95691/68574210_zpid/,SOLD,Sold,"$650,000",$650K,"2600 Neptune Ct, West Sacramento, CA 95691",5.0,3.0,2860.0,False,False,RecentlySold,Unknown Listed By,False,True,False,False,False,False,False,,False,False,39407664000.0,38.550488,-121.525185,RECENTLY_SOLD,Sold 12/21/2022,68574210.0,2600 Neptune Ct,95691,West Sacramento,CA,38.550488,-121.525185,650000.0,1671609600000.0,3.0,5.0,2860.0,SINGLE_FAMILY,RECENTLY_SOLD,-1.0,False,False,690100.0,3194.0,,False,False,650000.0,39407664000.0,True,False,False,USD,USA,649900.0,6098.4,sqft,False,,RECENTLY_SOLD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
